PostalCode,PostalCode Lat,PostalCode Long,Borough,Venue,Venue Lat,Venue Long,Venue Category
M5B,43.6571618,-79.37893709999999,Downtown Toronto,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Jugo Juice,43.65604685714169,-79.38049139064786,Juice Bar
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Crepe Delicious,43.654536488277245,-79.38088885547485,Food Court
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Hot Topic,43.65596871424237,-79.38050663269382,Clothing Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,JOEY Eaton Centre,43.65540379999999,-79.38192889999999,Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Ali Baba's - Yonge north of Dundas,43.65790831232223,-79.38130421010204,Middle Eastern Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Winners,43.656953,-79.380775,Clothing Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Red Lobster,43.656328,-79.383621,Seafood Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Indigo,43.65351471121164,-79.38069591056922,Bookstore
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
M5B,43.6571618,-79.37893709999999,Downtown Toronto,LUSH,43.653557,-79.3804,Cosmetics Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,MUJI,43.656024,-79.383284,Miscellaneous Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,SEPHORA,43.65356,-79.380022,Cosmetics Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,DAVIDsTEA,43.65506981949658,-79.38059022205873,Tea Room
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Marshalls,43.6591078,-79.3825682,Department Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Roots,43.65361341708363,-79.38024401664734,Clothing Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
M5B,43.6571618,-79.37893709999999,Downtown Toronto,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Lou Dawg's,43.66005399324591,-79.37828641513158,BBQ Joint
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Starbucks,43.659912234806555,-79.37857502259658,Coffee Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Vans,43.654825509733335,-79.38024076741966,Shoe Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Fine Asian Bowl,43.65534120847772,-79.38032614654341,Vietnamese Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Bangkok Garden,43.6578702903203,-79.38283718957292,Thai Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Disney store,43.654248,-79.381232,Toy / Game Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Panago,43.65825817735338,-79.38431282558368,Pizza Place
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Eaton Centre Fountain,43.65366112275937,-79.37978736281504,Plaza
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Aroma Espresso Bar,43.65446155341208,-79.38090841333593,Coffee Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Ali Basha Cafè,43.6566897,-79.3754589,Hookah Bar
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Starbucks,43.653707965659,-79.37978782931185,Coffee Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
M5B,43.6571618,-79.37893709999999,Downtown Toronto,MAC,43.65343821935723,-79.38064919647115,Cosmetics Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Fran's,43.65426474929814,-79.37912005538317,Diner
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Butter Baker,43.65566927096165,-79.3842978108375,Bakery
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Starbucks,43.659260439041304,-79.38197135925293,Coffee Shop
M5B,43.6571618,-79.37893709999999,Downtown Toronto,VIP Lounge & Billiards Club,43.65890706254418,-79.38204156762882,Bar
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Lake Devo,43.6569936860937,-79.37689788366988,Lake
M5B,43.6571618,-79.37893709999999,Downtown Toronto,GoodLife Fitness,43.65374320109676,-79.3827049601948,Gym
M5B,43.6571618,-79.37893709999999,Downtown Toronto,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store
M5B,43.6571618,-79.37893709999999,Downtown Toronto,Ted Baker London,43.65284284567131,-79.38032491863406,Clothing Store
M5C,43.6514939,-79.3754179,Downtown Toronto,Terroni,43.650927,-79.375602,Italian Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
M5C,43.6514939,-79.3754179,Downtown Toronto,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
M5C,43.6514939,-79.3754179,Downtown Toronto,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
M5C,43.6514939,-79.3754179,Downtown Toronto,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
M5C,43.6514939,-79.3754179,Downtown Toronto,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
M5C,43.6514939,-79.3754179,Downtown Toronto,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
M5C,43.6514939,-79.3754179,Downtown Toronto,Club 120,43.65210022195487,-79.37552157754862,Performing Arts Venue
M5C,43.6514939,-79.3754179,Downtown Toronto,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
M5C,43.6514939,-79.3754179,Downtown Toronto,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
M5C,43.6514939,-79.3754179,Downtown Toronto,GoodLife Fitness,43.65113563166627,-79.37879687835455,Gym
M5C,43.6514939,-79.3754179,Downtown Toronto,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Dineen Coffee,43.650497,-79.378765,Café
M5C,43.6514939,-79.3754179,Downtown Toronto,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
M5C,43.6514939,-79.3754179,Downtown Toronto,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
M5C,43.6514939,-79.3754179,Downtown Toronto,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
M5C,43.6514939,-79.3754179,Downtown Toronto,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,The George Street Diner,43.65280299563487,-79.37156302246598,Diner
M5C,43.6514939,-79.3754179,Downtown Toronto,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
M5C,43.6514939,-79.3754179,Downtown Toronto,St. James Park,43.65098600414538,-79.37286918822741,Park
M5C,43.6514939,-79.3754179,Downtown Toronto,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,The Joint - Hogtown Smoke,43.649246,-79.37454,BBQ Joint
M5C,43.6514939,-79.3754179,Downtown Toronto,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
M5C,43.6514939,-79.3754179,Downtown Toronto,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
M5C,43.6514939,-79.3754179,Downtown Toronto,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
M5C,43.6514939,-79.3754179,Downtown Toronto,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
M5C,43.6514939,-79.3754179,Downtown Toronto,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
M5C,43.6514939,-79.3754179,Downtown Toronto,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
M5C,43.6514939,-79.3754179,Downtown Toronto,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
M5C,43.6514939,-79.3754179,Downtown Toronto,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
M5C,43.6514939,-79.3754179,Downtown Toronto,Massey Hall,43.654194704753934,-79.37889126670004,Concert Hall
M5C,43.6514939,-79.3754179,Downtown Toronto,C'est What,43.64846662325689,-79.37337717995771,Beer Bar
M5C,43.6514939,-79.3754179,Downtown Toronto,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
M5C,43.6514939,-79.3754179,Downtown Toronto,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
M5C,43.6514939,-79.3754179,Downtown Toronto,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
M5C,43.6514939,-79.3754179,Downtown Toronto,Bob's Bulgogi,43.65190800954796,-79.37752300562582,Korean Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,One King West Hotel & Residence,43.648947108832736,-79.37796622050357,Hotel
M5C,43.6514939,-79.3754179,Downtown Toronto,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Berczy Park,43.64804835388851,-79.3751722909452,Park
M5C,43.6514939,-79.3754179,Downtown Toronto,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
M5C,43.6514939,-79.3754179,Downtown Toronto,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
M5C,43.6514939,-79.3754179,Downtown Toronto,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
M5C,43.6514939,-79.3754179,Downtown Toronto,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
M5C,43.6514939,-79.3754179,Downtown Toronto,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Le Petit Déjeuner,43.650822486200305,-79.37043860004992,Breakfast Spot
M5C,43.6514939,-79.3754179,Downtown Toronto,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
M5C,43.6514939,-79.3754179,Downtown Toronto,Bombay Palace,43.65117354457489,-79.37213984452025,Indian Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
M5C,43.6514939,-79.3754179,Downtown Toronto,The Works,43.648645933753464,-79.37391037245796,Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,SEPHORA,43.65356,-79.380022,Cosmetics Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Indigo,43.65351471121164,-79.38069591056922,Bookstore
M5C,43.6514939,-79.3754179,Downtown Toronto,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
M5C,43.6514939,-79.3754179,Downtown Toronto,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
M5C,43.6514939,-79.3754179,Downtown Toronto,LUSH,43.653557,-79.3804,Cosmetics Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
M5C,43.6514939,-79.3754179,Downtown Toronto,True True Pizza,43.65059045161207,-79.37146736526827,Pizza Place
M5C,43.6514939,-79.3754179,Downtown Toronto,Paddington's Pump,43.64904851225212,-79.37202375363597,Diner
M5C,43.6514939,-79.3754179,Downtown Toronto,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
M5C,43.6514939,-79.3754179,Downtown Toronto,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
M5C,43.6514939,-79.3754179,Downtown Toronto,Schnitzel Queen,43.65423906004429,-79.37053284604036,German Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Bannock,43.652101173138405,-79.38117828399939,Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
M5C,43.6514939,-79.3754179,Downtown Toronto,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
M5C,43.6514939,-79.3754179,Downtown Toronto,Topman,43.652281488745565,-79.38001554865625,Clothing Store
M5C,43.6514939,-79.3754179,Downtown Toronto,Starbucks,43.648958313707716,-79.37262149022399,Coffee Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,Roots,43.65361341708363,-79.38024401664734,Clothing Store
M5C,43.6514939,-79.3754179,Downtown Toronto,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
M5C,43.6514939,-79.3754179,Downtown Toronto,TOPSHOP,43.65225092432807,-79.3802210071282,Women's Store
M5C,43.6514939,-79.3754179,Downtown Toronto,Jack Astor's Bar & Grill,43.64875703260639,-79.37311132714663,Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
M5C,43.6514939,-79.3754179,Downtown Toronto,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
M5C,43.6514939,-79.3754179,Downtown Toronto,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
M5C,43.6514939,-79.3754179,Downtown Toronto,Flatiron & Firkin,43.64847973229253,-79.37410856644016,Pub
M5C,43.6514939,-79.3754179,Downtown Toronto,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
M5C,43.6514939,-79.3754179,Downtown Toronto,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
M5C,43.6514939,-79.3754179,Downtown Toronto,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
M5C,43.6514939,-79.3754179,Downtown Toronto,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
M5C,43.6514939,-79.3754179,Downtown Toronto,Cloud Gardens,43.65106973521405,-79.37988009798703,Park
M5C,43.6514939,-79.3754179,Downtown Toronto,Winners,43.6477479,-79.3745508,Clothing Store
M5E,43.644770799999996,-79.3733064,Downtown Toronto,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
M5E,43.644770799999996,-79.3733064,Downtown Toronto,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
M5E,43.644770799999996,-79.3733064,Downtown Toronto,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Berczy Park,43.64804835388851,-79.3751722909452,Park
M5E,43.644770799999996,-79.3733064,Downtown Toronto,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,C'est What,43.64846662325689,-79.37337717995771,Beer Bar
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
M5E,43.644770799999996,-79.3733064,Downtown Toronto,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
M5E,43.644770799999996,-79.3733064,Downtown Toronto,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Winners,43.6477479,-79.3745508,Clothing Store
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Marché Restaurant,43.64723237089591,-79.37759119081164,Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
M5E,43.644770799999996,-79.3733064,Downtown Toronto,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
M5E,43.644770799999996,-79.3733064,Downtown Toronto,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
M5E,43.644770799999996,-79.3733064,Downtown Toronto,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,The Works,43.648645933753464,-79.37391037245796,Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Sugar Beach,43.643379816203485,-79.36744155499679,Beach
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Goose Island Brewhouse,43.64724561043755,-79.37351006717824,Beer Bar
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Harbour Sixty Steakhouse,43.64222021431867,-79.37794459004243,Steakhouse
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Paddington's Pump,43.64904851225212,-79.37202375363597,Diner
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Starbucks,43.644116,-79.369304,Coffee Shop
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Beauty Boutique by Shoppers Drug Mart,43.64765318245337,-79.3708236331755,Cosmetics Shop
M5E,43.644770799999996,-79.3733064,Downtown Toronto,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Flatiron & Firkin,43.64847973229253,-79.37410856644016,Pub
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Jack Astor's Bar & Grill,43.64875703260639,-79.37311132714663,Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Starbucks,43.648958313707716,-79.37262149022399,Coffee Shop
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Vagabondo Ristorante & Lounge,43.64822172333574,-79.37529997897587,Italian Restaurant
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
M5E,43.644770799999996,-79.3733064,Downtown Toronto,Chroma,43.64458944049826,-79.36887764222928,Nightclub
M5G,43.6579524,-79.3873826,Downtown Toronto,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
M5G,43.6579524,-79.3873826,Downtown Toronto,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
M5G,43.6579524,-79.3873826,Downtown Toronto,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
M5G,43.6579524,-79.3873826,Downtown Toronto,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
M5G,43.6579524,-79.3873826,Downtown Toronto,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
M5G,43.6579524,-79.3873826,Downtown Toronto,Bubble Bath & Spa,43.65904951746615,-79.38534357912432,Spa
M5G,43.6579524,-79.3873826,Downtown Toronto,Starbucks,43.6595874273128,-79.3852515870617,Coffee Shop
M5G,43.6579524,-79.3873826,Downtown Toronto,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
